doc_id,sentence,mtp_words,mtp_type
9471224,Men de australske spillere holdt hovederne kolde i den dramatiske afslutning og kørte sejren i hus.,hovederne kolde,MultiWordExpression
9471224,Men de australske spillere holdt hovederne kolde i den dramatiske afslutning og kørte sejren i hus.,i hus,MultiWordExpression
9471224,Men de australske spillere holdt hovederne kolde i den dramatiske afslutning og kørte sejren i hus.,holdt hovederne,MultiWordExpression
9471224,Men de australske spillere holdt hovederne kolde i den dramatiske afslutning og kørte sejren i hus.,dramatiske,single_word
9471224,Men de australske spillere holdt hovederne kolde i den dramatiske afslutning og kørte sejren i hus.,kørte,single_word
9471224,Gang på gang rullede australieren gennem de danske geledder og satte point på tavlen.,satte,single_word
9471224,Gang på gang rullede australieren gennem de danske geledder og satte point på tavlen.,geledder,single_word
9471224,"Hos Danmark var Mark Peters som altid en af de stærkeste, ligesom Kaare Momme og Sebastian Frederiksen også spillede store roller.",som altid,MultiWordExpression
9471224,"Hos Danmark var Mark Peters som altid en af de stærkeste, ligesom Kaare Momme og Sebastian Frederiksen også spillede store roller.",store,single_word
9471224,"Hos Danmark var Mark Peters som altid en af de stærkeste, ligesom Kaare Momme og Sebastian Frederiksen også spillede store roller.",roller,single_word
9471224,"Australien kom ud af første periode med en smal føring på 15-14, men Danmark vendte tingene på hovedet i anden periode.",vendte tingene,MultiWordExpression
9471224,"Australien kom ud af første periode med en smal føring på 15-14, men Danmark vendte tingene på hovedet i anden periode.",tingene på,MultiWordExpression
9471224,"Australien kom ud af første periode med en smal føring på 15-14, men Danmark vendte tingene på hovedet i anden periode.",på hovedet,MultiWordExpression
9471224,"Australien kom ud af første periode med en smal føring på 15-14, men Danmark vendte tingene på hovedet i anden periode.",kom,single_word
9471224,"Australien kom ud af første periode med en smal føring på 15-14, men Danmark vendte tingene på hovedet i anden periode.",smal,single_word
9471224,"Tre minutter før pausen lavede de driftssikre australiere en sjælden fejl, og så slog Danmark til og kom foran 24-23.",kom,single_word
9471224,"Tre minutter før pausen lavede de driftssikre australiere en sjælden fejl, og så slog Danmark til og kom foran 24-23.",driftssikre,single_word
9471224,"Tre minutter før pausen lavede de driftssikre australiere en sjælden fejl, og så slog Danmark til og kom foran 24-23.",foran,single_word
9471224,"Ved pausefløjt var stillingen helt lige, 28-28, og Australien kom bedst ud til anden halvleg.",lige,single_word
9471224,"Ved pausefløjt var stillingen helt lige, 28-28, og Australien kom bedst ud til anden halvleg.",kom,single_word
9471224,Med omtrent fire og et halvt minut tilbage af tredje periode kom Danmark for første gang i kampen bagud med to.,tilbage,single_word
9471224,Med omtrent fire og et halvt minut tilbage af tredje periode kom Danmark for første gang i kampen bagud med to.,kampen,single_word
9471224,Med omtrent fire og et halvt minut tilbage af tredje periode kom Danmark for første gang i kampen bagud med to.,gang,single_word
9471224,Med omtrent fire og et halvt minut tilbage af tredje periode kom Danmark for første gang i kampen bagud med to.,bagud,single_word
9471224,"Danmark skulle nu finde noget ekstraordinært frem for at holde sig inde i kampen, og derfor blev der satset.",finde frem,MultiWordExpression
9471224,"Danmark skulle nu finde noget ekstraordinært frem for at holde sig inde i kampen, og derfor blev der satset.",kampen,single_word
9471224,"Det betød i første omgang, at der sneg sig flere fejl ind, og at Australien udbyggede føringen, men danskerne skabte en spændingsfyldt afslutning, som australierne dog kom bedst ud af.",i første,MultiWordExpression
9471224,"Det betød i første omgang, at der sneg sig flere fejl ind, og at Australien udbyggede føringen, men danskerne skabte en spændingsfyldt afslutning, som australierne dog kom bedst ud af.",første omgang,MultiWordExpression
9471224,"Det betød i første omgang, at der sneg sig flere fejl ind, og at Australien udbyggede føringen, men danskerne skabte en spændingsfyldt afslutning, som australierne dog kom bedst ud af.",kom ud,MultiWordExpression
9471224,"Det betød i første omgang, at der sneg sig flere fejl ind, og at Australien udbyggede føringen, men danskerne skabte en spændingsfyldt afslutning, som australierne dog kom bedst ud af.",sneg sig,MultiWordExpression
9471224,"Det betød i første omgang, at der sneg sig flere fejl ind, og at Australien udbyggede føringen, men danskerne skabte en spændingsfyldt afslutning, som australierne dog kom bedst ud af.",ud af,MultiWordExpression
9471224,"Det betød i første omgang, at der sneg sig flere fejl ind, og at Australien udbyggede føringen, men danskerne skabte en spændingsfyldt afslutning, som australierne dog kom bedst ud af.",udbyggede,single_word
9427810,Vild udvikling i familiedrama: Pogba-bror fængslet,Vild,single_word
9427810,"AFP citerer kilder tæt på Pogba-familien for, at Paul Pogba er blevet afkrævet store summer, hvis han vil undgå spredning af kompromitterende videoer.",spredning,single_word
9427810,"AFP citerer kilder tæt på Pogba-familien for, at Paul Pogba er blevet afkrævet store summer, hvis han vil undgå spredning af kompromitterende videoer.",store,single_word
9427810,Sidst i august offentliggjorde Mathias Pogba en række videoer på forskellige sprog.,række,single_word
9427810,Her lovede han 'store afsløringer' om sin bror og agenten Rafael Pimenta.,store,single_word
9427810,"Der er ikke oplyst, hvad afsløringerne handler om.",oplyst,single_word
9427810,"- Med tanke på hvordan sagen har udviklet sig og den enorme mediebevågenhed omkring den, understreger Mathias Pogba på det kraftigste, at han intet kender til afpresningsforsøg mod Paul Pogba.",understreger,single_word
9427810,"- Det står klart, at de problemer, som Pogba-familien oplever, stammer fra trusler udefra, som myndighederne vil undersøge, lød det.",udefra,single_word
9427810,"- Det står klart, at de problemer, som Pogba-familien oplever, stammer fra trusler udefra, som myndighederne vil undersøge, lød det.",stammer,single_word
9348201,"Wout van Aert var sidste led i en imponerende holdpræstation, der sendte Vingegaard mod etapesejr på Hautecam",led,single_word
9348201,"Jonas Vingegaard kørte sig torsdag til en endnu større føring i Tour de France, da han knuste rivalen Tadej Pogacar og vandt 18.",større,single_word
9348201,"Jonas Vingegaard kørte sig torsdag til en endnu større føring i Tour de France, da han knuste rivalen Tadej Pogacar og vandt 18.",knuste,single_word
9348201,"Det skete efter en næsten perfekt holdpræstation af Jumbo-Visma, kulminerende med Wout van Aerts acceleration godt fire kilometer fra mål, som endegyldigt knækkede Tadej Pogacar.",knækkede,single_word
9348201,"Det skete efter en næsten perfekt holdpræstation af Jumbo-Visma, kulminerende med Wout van Aerts acceleration godt fire kilometer fra mål, som endegyldigt knækkede Tadej Pogacar.",endegyldigt,single_word
9348201,"Alle andre var også utrolig stærke, siger Jonas Vingegaard.",Alle,single_word
9348201,"Alle andre var også utrolig stærke, siger Jonas Vingegaard.",utrolig,single_word
9348201,"'Ekstra Tour': Kaffen galt i halsen Forinden lurede katastrofen ellers, da Vingegaard var ved at styrte på nedkørslen til Hautacam.",lurede,single_word
9348201,"'Ekstra Tour': Kaffen galt i halsen Forinden lurede katastrofen ellers, da Vingegaard var ved at styrte på nedkørslen til Hautacam.",katastrofen,single_word
9348201,"Kort efter røg en storsatsende Pogacar i asfalten, hvorefter Vingegaard valgte at sænke farten og vente på sin konkurrent, der kvitterede med et taknemmeligt håndklap.",kvitterede,single_word
9348201,"- Jeg mente ikke, at det var nødvendigt at gå til angreb på det tidspunkt.",til angreb,MultiWordExpression
9348201,"- Jeg mente ikke, at det var nødvendigt at gå til angreb på det tidspunkt.",gå til,MultiWordExpression
9348201,"Det var bedre for mig at holde et stabilt tempo, som vi også gjorde bagefter.",stabilt,single_word
9348201,"Så Wout van Aert angreb, og Pogacar faldt af.",angreb,single_word
9348201,Måske ville jeg selv have angrebet senere.,angrebet,single_word
9348201,"Fredag venter der en flad etape, hvor de store kanoner i klassementet med al sandsynlighed ikke kommer til at gøre sig bemærket, hvorefter Touren reelt afgøres på den 40 kilometer lange enkeltstart lørdag.",store kanoner,CHUNK
9039670,Tillidsrepræsentant: Dyrby var en belastning,belastning,single_word
9039670,"s tillidsrepræsentant Rasmus Skat Andersen fortæller til Journalisten, at Dyrby helt åbenlyst har været en belastning",belastning,single_word
9039670,Den seneste uge har været en tumultarisk en af slagsen for B.,tumultarisk,single_word
9039670,"Tirsdag brød den nu tidligere chefredaktør Michael Dyrby sin tavshed , efter han havde holdt sig skjult i kølvandet på dokumentaren om sexisme på TV 2.",kølvandet på,MultiWordExpression
9039670,"Tirsdag brød den nu tidligere chefredaktør Michael Dyrby sin tavshed , efter han havde holdt sig skjult i kølvandet på dokumentaren om sexisme på TV 2.",holdt sig,MultiWordExpression
9039670,"Tirsdag brød den nu tidligere chefredaktør Michael Dyrby sin tavshed , efter han havde holdt sig skjult i kølvandet på dokumentaren om sexisme på TV 2.",i kølvandet,MultiWordExpression
9039670,"Tirsdag brød den nu tidligere chefredaktør Michael Dyrby sin tavshed , efter han havde holdt sig skjult i kølvandet på dokumentaren om sexisme på TV 2.",brød,single_word
9039670,"Tirsdag brød den nu tidligere chefredaktør Michael Dyrby sin tavshed , efter han havde holdt sig skjult i kølvandet på dokumentaren om sexisme på TV 2.",skjult,single_word
9039670,"Her lod han forstå, at han havde tænkt sig at fortsætte i jobbet som chefredaktør på trods af, at han i den seneste tid har været i vælten, efter det kom frem, at han var en af de chefer på TV 2, der havde været med til skabe en 'krænkende kultur'.",tænkt sig,MultiWordExpression
9039670,"Her lod han forstå, at han havde tænkt sig at fortsætte i jobbet som chefredaktør på trods af, at han i den seneste tid har været i vælten, efter det kom frem, at han var en af de chefer på TV 2, der havde været med til skabe en 'krænkende kultur'.",skabe,single_word
9039670,"Her lod han forstå, at han havde tænkt sig at fortsætte i jobbet som chefredaktør på trods af, at han i den seneste tid har været i vælten, efter det kom frem, at han var en af de chefer på TV 2, der havde været med til skabe en 'krænkende kultur'.",frem,single_word
9039670,"Men fredag eftermiddag meddelte Michael Dyrby, at han stopper på B.",stopper,single_word
9039670,"Forklaringen gik på, at han ikke har levet op til den standard, som journalister normalt forlanger af andre kilder.",levet op,MultiWordExpression
9039670,"Forklaringen gik på, at han ikke har levet op til den standard, som journalister normalt forlanger af andre kilder.",op til,MultiWordExpression
9039670,"Forklaringen gik på, at han ikke har levet op til den standard, som journalister normalt forlanger af andre kilder.",gik,single_word
9039670,"Forklaringen gik på, at han ikke har levet op til den standard, som journalister normalt forlanger af andre kilder.",kilder,single_word
9039670,"s tillidsrepræsentant, Rasmus Skat Andersen, at Dyrbys exit både har skabt vemod, men også en form for lettelse på arbejdspladsen.",form,single_word
9039670,"s tillidsrepræsentant, Rasmus Skat Andersen, at Dyrbys exit både har skabt vemod, men også en form for lettelse på arbejdspladsen.",skabt,single_word
9039670,- Michael Dyrby har været en belastning for B.,belastning,single_word
9039670,"det seneste stykke tid, og det er helt åbentlyst, fortæller Rasmus Skat Andersen til Journalisten.",stykke,single_word
9039670,"har været under stort pres de sidste par uger på grund af det store tillidsbrud til Michael Dyrby, der forsvandt fra overfladen og ikke ville stille op til interview.",stort pres,CHUNK
9039670,"har været under stort pres de sidste par uger på grund af det store tillidsbrud til Michael Dyrby, der forsvandt fra overfladen og ikke ville stille op til interview.",stille op,MultiWordExpression
9039670,"har været under stort pres de sidste par uger på grund af det store tillidsbrud til Michael Dyrby, der forsvandt fra overfladen og ikke ville stille op til interview.",overfladen,single_word
9039670,"har været under stort pres de sidste par uger på grund af det store tillidsbrud til Michael Dyrby, der forsvandt fra overfladen og ikke ville stille op til interview.",store,single_word
9039670,"Ekstra Bladet har forsøgt at få en kommentar fra Rasmus Skat Andersen, men han er i skrivende stund ikke vendt tilbage på vores henvendelser.",vendt tilbage,MultiWordExpression
9039670,"Konfrontation: Michael Dyrby siger, at tonen på TV 2 i dag ville blive opfattet som 'grænseoverskridende sexistisk', 8/11-21 (bt, sexisme, metoo)",grænseoverskridende,single_word
9039670,"Konfrontation: Michael Dyrby siger, at tonen på TV 2 i dag ville blive opfattet som 'grænseoverskridende sexistisk', 8/11-21 (bt, sexisme, metoo)",tonen,single_word
9045594,Det kan godt være at vaccine-køerne ser voldsomme ud.,voldsomme,single_word
9045594,- Mødte op 45 minutter inden min tid til en kø tæt på 400 meter.,tæt,single_word
9045594,- Men 30 minutter efter var jeg indendørs og fik mit stik mindre end 10 minutter efter.,mindre,single_word
9045594,I går var der nemlig gang i mindre telefonstorm fra utålmodige og opgivende borgere.,gang,single_word
9045594,I går var der nemlig gang i mindre telefonstorm fra utålmodige og opgivende borgere.,mindre,single_word
9045594,"000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",klar,single_word
9045594,"000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",følger,single_word
9045594,"000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",pres,single_word
9045594,"000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",Udvider,single_word
9045594,"000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",tilføjer,single_word
9045594,"000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",store,single_word
9167245,En serval er blevet indfanget efter den tidligere på eftermiddagen slap løs fra en zoologisk have i Blåvand,slap løs,CHUNK
9167245,"En serval - et kattedyr, der ligner en lille leopard - er torsdag eftermiddag blevet indfanget, efter at den tidligere på dagen var løs i området omkring Blåvand.",løs,single_word
9167245,Det oplyser Sydjyllands Politi på Twitter.,oplyser,single_word
9247001,Ikon stopper på Wembley,Ikon,single_word
9247001,"Det britiske fodboldikon Adebayo Akinfenwa får måske den perfekte afslutning på sin karriere, når han spiller sin sidste kamp i karrieren på Wembley",fodboldikon,single_word
9247001,"Han er til gengæld kendt for at være den stærkeste fodboldspiller i verden, og nu håber han på at få den stærkeste afslutning på karrieren på et af verdens mest ikoniske stadioner.",stærkeste,single_word
9247001,Det er smukt.,smukt,single_word
9247001,"Jeg vil være fyldt 40 år, når jeg går på Wembley.",fyldt,single_word
9247001,"Lavtrangeret ikon Almindeligvis forbinder man ikonbeskrivelsen med elegante spillere som Cruyff, Laudrup, Messi eller Ronaldo.",forbinder,single_word
9247001,"Lavtrangeret ikon Almindeligvis forbinder man ikonbeskrivelsen med elegante spillere som Cruyff, Laudrup, Messi eller Ronaldo.",ikon,single_word
9247001,"Men for mange er den over 100 kg tunge Adebayo Akinfenwa, også kaldet 'The Beast', et ikon på grund af hans størrelse og positive attitude over for fodbold, hvilket 1,4 millioner følgere på det sociale medie Instagram også vidner om.",vidner om,MultiWordExpression
9247001,"I alt har han præsteret at score 233 mål i 792 kampe i en karriere, der har strakt sig over mere end 20 år.",strakt,single_word
9048255,"Forsvunden iransk håndboldspiller fortæller i en video, at hun forlod VM for at søge asyl, skriver TV 2 Sport",søge,single_word
9048255,Hun har nu torsdag givet lyd fra sig.,lyd,single_word
9048255,Hun har nu torsdag givet lyd fra sig.,givet,single_word
9048255,"Her fortæller 30-årige Bapiri, at hun forlod den iranske landsholdslejr for at søge asyl i et andet land.",søge,single_word
9048255,"- Jeg sender denne video for at fortælle alle, at jeg har det godt, og at jeg er i sikkerhed.",alle,single_word
9048255,"Hun siger videre, at hun håber 'at kvinder i mit hjemland ikke vil blive opfattet som andenrangsborgere og blive tvunget til at gøre ting, de ikke ønsker at gøre'.",videre,single_word
9048255,"Den iranske delegation blev også et samtaleemne tidligere under slutrunden, da et af holdets pressemøder blev afbrudt, kort efter at en journalist havde stillet et kritisk spørgsmål til hjemlandets dækning af turneringen.",kort,single_word
9048255,"Den iranske delegation blev også et samtaleemne tidligere under slutrunden, da et af holdets pressemøder blev afbrudt, kort efter at en journalist havde stillet et kritisk spørgsmål til hjemlandets dækning af turneringen.",stillet,single_word
9048255,"Den iranske delegation blev også et samtaleemne tidligere under slutrunden, da et af holdets pressemøder blev afbrudt, kort efter at en journalist havde stillet et kritisk spørgsmål til hjemlandets dækning af turneringen.",dækning,single_word
9048255,"Iran er færdig ved VM, hvor holdet tabte sine seks første kampe, inden holdet blev tildelt en skrivebordssejr mod Kina i kampen om ikke at blive nummer sjok.",kampe,single_word
9048255,"Iran er færdig ved VM, hvor holdet tabte sine seks første kampe, inden holdet blev tildelt en skrivebordssejr mod Kina i kampen om ikke at blive nummer sjok.",færdig,single_word
9048255,"Iran er færdig ved VM, hvor holdet tabte sine seks første kampe, inden holdet blev tildelt en skrivebordssejr mod Kina i kampen om ikke at blive nummer sjok.",kampen,single_word
9048255,"Iran er færdig ved VM, hvor holdet tabte sine seks første kampe, inden holdet blev tildelt en skrivebordssejr mod Kina i kampen om ikke at blive nummer sjok.",skrivebordssejr,single_word
9048255,"Onsdag lød det fra VM's organisationskomité, at politiet var i gang med at efterforske Bapiris forsvinden.",lød,single_word
9048255,Siden er der ikke kommet nyt i sagen fra officiel side.,side,single_word
9214940,Nu har de taget næste skridt og er flyttet fra hinanden.,skridt,single_word
9214940,"Det fortæller Oliver Erngart på Instagram, hvor han annoncerer, at han nu har et nyt hjem og er klar til at starte et nyt kapitel der.",kapitel,single_word
9214940,"Parret har en lille søn, Mio, sammen, og derfor forklarede Anna Seneca også i forbindelse med bruddet, at de bevidst var gået stille med dørene om deres brud, som havde været undervejs i noget tid, efter Oliver Erngart havde indrømmet, at han havde været Anna Seneca utro.",gået stille,MultiWordExpression
9214940,"Parret har en lille søn, Mio, sammen, og derfor forklarede Anna Seneca også i forbindelse med bruddet, at de bevidst var gået stille med dørene om deres brud, som havde været undervejs i noget tid, efter Oliver Erngart havde indrømmet, at han havde været Anna Seneca utro.",stille med,MultiWordExpression
9214940,"Parret har en lille søn, Mio, sammen, og derfor forklarede Anna Seneca også i forbindelse med bruddet, at de bevidst var gået stille med dørene om deres brud, som havde været undervejs i noget tid, efter Oliver Erngart havde indrømmet, at han havde været Anna Seneca utro.",med dørene,MultiWordExpression
9214940,"Parret har en lille søn, Mio, sammen, og derfor forklarede Anna Seneca også i forbindelse med bruddet, at de bevidst var gået stille med dørene om deres brud, som havde været undervejs i noget tid, efter Oliver Erngart havde indrømmet, at han havde været Anna Seneca utro.",bruddet,single_word
9214940,"Parret har en lille søn, Mio, sammen, og derfor forklarede Anna Seneca også i forbindelse med bruddet, at de bevidst var gået stille med dørene om deres brud, som havde været undervejs i noget tid, efter Oliver Erngart havde indrømmet, at han havde været Anna Seneca utro.",undervejs,single_word
9214940,"- Det har været længe undervejs, det er ikke noget, jeg først har besluttet nu.",undervejs,single_word
9214940,Så havde jeg smidt ham på gaden.,smidt,single_word
9214940,"Men vi har Mio, og jeg skal ikke kun tænke på mig selv, så jeg har haft meget fokus på, hvordan jeg viser Mio respekt i denne her situation, lød det videre fra Anna Seneca.",lød,single_word
9214940,"På Instagram forklarede hun videre, at de to ikke skiltes som uvenner, og at de fortsat vil samarbejde om deres lille søn.",skiltes,single_word
9214940,'Derudover skilles vi ikke med had.,skilles,single_word
9214940,Men derimod med det dyrebareste venskab - nemlig forældreskabet.,dyrebareste,single_word
9214940,Og det sætter jeg umenneskelig meget pris på.,umenneskelig meget,CHUNK
9214940,Og det sætter jeg umenneskelig meget pris på.,sætter pris,MultiWordExpression
9214940,Og det sætter jeg umenneskelig meget pris på.,pris på,MultiWordExpression
9214940,"For selvom jeg føler mig såret og blottet, så vil jeg altid have et særligt bånd til Oliver.",såret,single_word
9214940,"For selvom jeg føler mig såret og blottet, så vil jeg altid have et særligt bånd til Oliver.",bånd,single_word
9214940,"For selvom jeg føler mig såret og blottet, så vil jeg altid have et særligt bånd til Oliver.",blottet,single_word
9214940,"Og vi vil altid være tilknyttet til hinanden, resten af vores liv,' lød det fra Seneca.",lød,single_word
9214940,"Oliver Erngart havde i den forbindelse ikke lyst til at udlægge sin version af sagen over for Ekstra Bladet, men bekræftede blot, at han og Anna Seneca rigtigt nok var gået fra hinanden.",udlægge,single_word
9214940,"Anna Seneca oplyser, at hun ikke har yderligere kommentarer, men at hun er sikker på, at alt nok skal blive godt.",oplyser,single_word
9214940,Oliver Erngart er endnu ikke vendt tilbage på Ekstra Bladets henvendelse.,vendt tilbage,MultiWordExpression
9287614,"Selv hvis strømmen bliver slukket på hele Østerbro i København, er Parken rustet til at håndtere den slags nødsituationer",rustet,single_word
9287614,"Selv hvis strømmen bliver slukket på hele Østerbro i København, er Parken rustet til at håndtere den slags nødsituationer",håndtere,single_word
9287614,"Den slags kommer da heller ikke til at ske på Danmarks nationalstadion, Parken, hvor Jens Stryger Larsen kan føle sig sikker på hele tiden at kunne øjne det fjerneste målhjørne.",kommer til,MultiWordExpression
9287614,"Det danske stadion opfylder nemlig de krav, som UEFA, det europæiske fodboldforbund, stiller i stadionregulativet for belysning i internationale klub- og landskampe.",opfylder,single_word
9287614,"Det danske stadion opfylder nemlig de krav, som UEFA, det europæiske fodboldforbund, stiller i stadionregulativet for belysning i internationale klub- og landskampe.",stiller,single_word
9287614,"Her har arrangørerne op til 15 minutter til at få strømmen tilbage på stadion, så kampen kan starte eller genoptages efter et nedbrud.",kampen,single_word
9287614,"- Vi får strøm fra tre forskellige transformerstationer ude i elnettet, så sandsynligheden for, at strømmen går, er i forvejen relativt lille.",går,single_word
9287614,"- Vi får strøm fra tre forskellige transformerstationer ude i elnettet, så sandsynligheden for, at strømmen går, er i forvejen relativt lille.",lille,single_word
9287614,"- Men skulle det ske, vil vi til landskampe eller europæiske klubkampe have to nødgeneratorer på stadion.",kampe,single_word
9287614,"Den ene forsyner tv-produktionen med strøm, den anden forsyner stadion og banelyset, så kampen kan afvikles ude på banen.",kampen,single_word
9287614,"Han forklarer, at det vil tage 10-15 minutter at få det hele op at køre på de to vigtigste felter, mens det øvrige stadion vil gå på en slags nødbelysning.",gå,single_word
9287614,"I Parken fik nødstrømssystemet en opgradering forud for EM-slutrunden, hvor der sidste sommer blev afviklet fire kampe i København.",kampe,single_word
9287614,"Christian Nørgaard, der er direktør i Copenhagen Lightproduction, som leverer generatorerne, oplyser, at de tilsammen leverer 800 kilowatt, hvilket groft sagt svarer til elforbruget i 'en mindre landsby'.",groft,single_word
9287614,"Christian Nørgaard, der er direktør i Copenhagen Lightproduction, som leverer generatorerne, oplyser, at de tilsammen leverer 800 kilowatt, hvilket groft sagt svarer til elforbruget i 'en mindre landsby'.",oplyser,single_word
9287614,"Parken har af økonomiske grunde ingen planer om at udvide beredskabet til Superliga-kampe I UEFA-regi er det en del af kontrolproceduren, at værtsklubberne kan bevise, at man har et nødanlæg.",grunde,single_word
9287614,"Og så har vi en nødgenerator, der slår over, som kører under europæiske kampe.",kampe,single_word
9287614,"Den overtager, hvis strømmen går, så vi kan fortsætte uden afbrydelse, siger Lars Pedersen, FC Midtjyllands Head of Security, til Ritzau.",går,single_word
9287614,"- Vores bliver testet, hver gang vi skal spille europæiske kampe, så vi er sikre på, at det kører.",kampe,single_word
9287614,"- Vores bliver testet, hver gang vi skal spille europæiske kampe, så vi er sikre på, at det kører.",gang,single_word
9287614,I Superligaen har der flere gange været strømsvigt.,gange,single_word
9287614,"I 2014 gik Brøndby Stadion i sort i knap en halv time i en kamp mod Silkeborg, og i februar i år blev kampen mellem Vejle og AGF afbrudt i godt ti minutter på grund af et strømsvigt.",kamp,single_word
9287614,"I 2014 gik Brøndby Stadion i sort i knap en halv time i en kamp mod Silkeborg, og i februar i år blev kampen mellem Vejle og AGF afbrudt i godt ti minutter på grund af et strømsvigt.",kampen,single_word
9398525,"FC Midtjylland har trukket Lazio, Feyenoord og Sturm Graz",trukket,single_word
9398525,"FC Midtjylland, der er blevet placeret i gruppe F, har netop fundet sine tre modstandere.",placeret,single_word
9398525,"Det bliver den italienske hovedstadsklub Lazio fra første seedningslag, hollandske Feyenoord fra andet lag og østrigske Sturm Graz fra sidste lag.",lag,single_word
9398525,FC Midtjylland slipper dermed for de to Premier League-giganter Arsenal og Manchester United.,giganter,single_word
9398525,FC Midtjylland slipper dermed for de to Premier League-giganter Arsenal og Manchester United.,slipper,single_word
9398525,Dermed slipper FCM-cheftræner Albert Capellas og midtjyderne for den 19-årige danske bomber.,slipper,single_word
9398525,Dermed slipper FCM-cheftræner Albert Capellas og midtjyderne for den 19-årige danske bomber.,bomber,single_word
9398525,Erik Sviatchenko og anførerens forsvar kan til gengæld se frem til at skulle håndtere Lazios stjerneangriber Ciro Immobile i to opgør.,håndtere,single_word
9398525,Midtjylland taber til AGF på elendig hjemmebane - se alle mål og interviews her  FCK-fans må glemme Cornelius: Her er mulighederne til angrebet .,glemme,single_word
9166397,Holger Rune banker amerikaner og sikrer plads i Indian Wells,banker,single_word
9166397,Holger Rune banker amerikaner og sikrer plads i Indian Wells,plads,single_word
9166397,"Holger Rune møder Ugo Humbert i Indian Wells' første runde, efter at han slog Stefan Rozlov i kvalifikationen",møder,single_word
9166397,"Holger Rune møder Ugo Humbert i Indian Wells' første runde, efter at han slog Stefan Rozlov i kvalifikationen",slog,single_word
9166397,Indian Wells er efter de fire store grand slam-turneringer en af de største begivenheder på ATP-touren.,store,single_word
9166397,Indian Wells er efter de fire store grand slam-turneringer en af de største begivenheder på ATP-touren.,største,single_word
9166397,"- Fantastisk sejr over en svær modstander i dag, skriver Holger Rune om kampen på sin Instagram-profil.",kampen,single_word
9166397,"Holger Rune skal fredag møde franske Ugo Humbert, som ligger nummer 42 på verdensranglisten.",møde,single_word
9166397,"Holger Rune skal fredag møde franske Ugo Humbert, som ligger nummer 42 på verdensranglisten.",ligger,single_word
9166397,Holger Rune ligger selv nummer 86.,ligger,single_word
9166397,"Han har været rangeret så højt som nummer 25 på verdensranglisten, og han har to ATP-titler på cv'et.",højt,single_word
9166397,I 2019 nåede han desuden hele vejen til fjerde runde i Wimbledon.,hele vejen,CHUNK
9166397,I 2019 nåede han desuden hele vejen til fjerde runde i Wimbledon.,nåede,single_word
9166397,Skulle det lykkes Holger Rune at besejre Ugo Humbert venter en endnu større udfordring i anden runde.,venter,single_word
9166397,Skulle det lykkes Holger Rune at besejre Ugo Humbert venter en endnu større udfordring i anden runde.,større,single_word
