doc_id,tagged_word,Sentence,tag,type
9213902,store,Danske tenniskvinder får store klø,MTP,single_word
9419146,store,Og danskerens fine scoring får store roser med på vejen.,MTP,single_word
9135754,store,Den seneste vinter har dog vist sig at give store udfordringer igen og endnu engang skubbet til flere artisters planer - blandt andet for Burhan.',MTP,single_word
9417113,store,"Med tre så store hold i gruppen er forventningen, at Plzen bliver prygelknabe i turneringens gruppe C. Tjekkerne formåede da også kun at holde stand i 13 minutter, før en anden nyerhvervelse, Franck Kessie, bragte Barcelona på 1-0.",MTP,single_word
9454859,store,Danskere får store tyske klø,MTP,single_word
9315367,store,"Den 40-årige amerikaner tiltrækker sig stor opmærksomhed før grand slam-turneringen, da hun netop har gjort comeback efter et års pause for at deltage i den store turnering.",MTP,single_word
9448683,store,For enten at sikre sig store lån eller at undgå at betale skat.,MTP,single_word
9064323,store,"Artiklen fortsætter efter billedet ... 'Vi er fortrøstningsfulde' Rasmus Bessing understreger, at man hos PFA dog ikke forventer lige så store afkast i år.",MTP,single_word
9332888,store,"Onsdag eftermiddag lød det så, at der var håb for nogle af de strandede passagerer, som hverken kunne finde hotel eller sad i andre store problemer.",MTP,single_word
9315367,store,"Wild card-spilleren Serena Williams siger, at hun har store mål ved Wimbledon, som hun har vundet syv gange",MTP,single_word
9201698,store,"For mange betyder det, at der er endnu længere til det nærmeste testcenter, hvilket for nogles vedkommende måske ikke betyder det store, da testkrav er så godt som forsvundet i Danmark.",MTP,single_word
9350265,store,Den tidligere cykelrytter Bo Hamburger har også store roser til Jonas Vingegaard.,MTP,single_word
9166397,store,Indian Wells er efter de fire store grand slam-turneringer en af de største begivenheder på ATP-touren.,MTP,single_word
9264442,store,"Sportschef Stig Inge Bjørnebye forsikrer aktivitet, men slår samtidig fast, at det ikke bliver lige så omfattende som sidste sommer Det er stadig store forandringer, der venter.",MTP,single_word
9427810,store,"AFP citerer kilder tæt på Pogba-familien for, at Paul Pogba er blevet afkrævet store summer, hvis han vil undgå spredning af kompromitterende videoer.",MTP,single_word
9350265,store,"- Det er jo Eddy Merckx-agtigt, det han gør, siger Brian Holm med henvisning til belgiske Eddy Merckx, der fik tilnavnet 'kannibalen' på grund af sin store sult efter sejre.",MTP,single_word
9529149,store,"Kina holder som den sidste store økonomi fast i sin nedlukningspolitik, mens resten af verden forsøger af sameksistere med virusset.",MTP,single_word
9350265,store,"Både Brian Holm og Bo Hamburger har store roser til Jonas Vingegaard, der er én etape fra at vinde Touren",MTP,single_word
9427810,store,Her lovede han 'store afsløringer' om sin bror og agenten Rafael Pimenta.,MTP,single_word
9039670,store,"Han fortæller endvidere, at medarbejderne på B.T. har været under stort pres de sidste par uger på grund af det store tillidsbrud til Michael Dyrby, der forsvandt fra overfladen og ikke ville stille op til interview.",MTP,single_word
9296130,store,"I denne uge holdes Putins årlige økonomiforum, Spief, som normalt er spækket med oligarker, store personligheder, fest og farver.",MTP,single_word
9126957,store,"Gatlin kan se tilbage på en lang karriere, der har budt på store triumfer, men også nedture og en status som dopingsynder.",MTP,single_word
9086724,store,"Men tyve minutter inde i anden halvleg udlignede colombianske Kevin Agudelo, og dybt inde i overtiden sikrede angriberen Emmanuel Gyasi udeholdet alle tre point, efter at Provedel netop havde haft et par store redninger på forsøg fra Zlatan Ibrahimovic i den anden ende.",MTP,single_word
9083738,store,"Det var kun et spørgsmål, om hjemmeholdet formåede at skabe tilstrækkeligt store chancer mod Chelseas stærke defensiv med Thiago Silva som erfaren midtermand.",MTP,single_word
9216939,store,"Tordner mod Paludan Rasmus Paludans demonstrationer har vakt store følelser i Sverige, og kaoset har blandt andet fået Sveriges statsminister, Magdalena Andersson, til at reagere .",MTP,single_word
9471224,store,"Hos Danmark var Mark Peters som altid en af de stærkeste, ligesom Kaare Momme og Sebastian Frederiksen også spillede store roller.",MTP,single_word
9280497,store,"Selskabet valgte blandt andet at investere i nye store sponsorater, udvikling af nye produkter, at åbne butikker og få et distributionscenter ved den dansk-tyske grænse.",MTP,single_word
9045594,store,"at mere end 700.000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",MTP,single_word
9216939,store,"Her har han de seneste dage afholdt demonstrationer, og det ført store skader med sig.",MTP,single_word
9128946,store,"Befolkningen i ro Borgmesterens indtryk er ikke, at den internationale konflikt skaber den store panik på Bornholm.",MTP,single_word
9315367,store,"Jeg har store mål, men... jeg ved det ikke.",MTP,single_word
9052298,store hammer,"Det er den store hammer, der er hevet frem i USA, efter omikron har gjort sit indtog i verden.",MTP,CHUNK
9348201,store kanoner,"Fredag venter der en flad etape, hvor de store kanoner i klassementet med al sandsynlighed ikke kommer til at gøre sig bemærket, hvorefter Touren reelt afgøres på den 40 kilometer lange enkeltstart lørdag.",MTP,CHUNK
9310134,store stjerner,Ulf Pilgaard var i mange år en af Cirkusrevyens store stjerner - han giver dig her hemmeligheden bag sit ungdommelige udseende.,MTP,CHUNK
9448683,stormede,Her stormede Trump-støtter den amerikanske Kongres-bygning.,MTP,single_word
9448683,stormen,"Stormen på Kongressen 2 Det amerikanske justitsministeruim har foretaget en større efterforskninng af begivenhederne, der førte til stormen på kongressen den 6. januar 2021.",MTP,single_word
9448683,stormen,Læs også: Advarer om Kup Stormen på Kongressen 1 Repræsentanternes Hus undersøger begivenhederne omkring stormen på Kongressen den 6. januar 2021.,MTP,single_word
9448683,stormen,Læs også: Advarer om Kup Stormen på Kongressen 1 Repræsentanternes Hus undersøger begivenhederne omkring stormen på Kongressen den 6. januar 2021.,MTP,single_word
9448683,stormen,"Stormen på Kongressen 2 Det amerikanske justitsministeruim har foretaget en større efterforskninng af begivenhederne, der førte til stormen på kongressen den 6. januar 2021.",MTP,single_word
9280497,stormer frem,Milliard-succes: Hummel stormer frem,MTP,CHUNK
9133702,stort,"Det er selvfølgelig ikke en medalje, som de store nationer kører om, men det er stort som dansker at få en top-30-placering i så stærkt et selskab, siger Casper Dyrbye.",MTP,single_word
9231225,stort,"I Viborg var falstringerne mødt op med stort gåpåmod, og i begyndelsen af opgøret så der ud til at være mest bid i gæsternes spil.",MTP,single_word
9040534,stort,"Jeg synes virkelig, det var et meget, meget stort øjeblik, siger hun.",MTP,single_word
9427193,stort,"Presset er så stort, at politiet siger stop.",MTP,single_word
9086724,stort,AC Milan uden langtidsskadede Simon Kjær skuffende mandag aften stort med et 1-2-nederlag mod Spezia.,MTP,single_word
9039670,stort pres,"Han fortæller endvidere, at medarbejderne på B.T. har været under stort pres de sidste par uger på grund af det store tillidsbrud til Michael Dyrby, der forsvandt fra overfladen og ikke ville stille op til interview.",MTP,CHUNK
9098140,straffer,Straffer danske stjerner,MTP,single_word
9247001,strakt,"I alt har han præsteret at score 233 mål i 792 kampe i en karriere, der har strakt sig over mere end 20 år.",MTP,single_word
9249028,strammet grebet,Men de har på drastisk vis strammet grebet om hovedstaden og landet gennem de seneste år.,MTP,CHUNK
9193502,strandede,"Det er blandt andet derfor, at Toke Terkelsen har valgt at træde til for at hjælpe de strandede russere i Thailand.",MTP,single_word
9332888,strandede,"Aftalen om flymekanikernes undtagelse af konflikten forudsætter, at der indgåes en aftale med piloterne om, at de klargjorte fly alene benyttes til at flyve strandede chartergæster hjem.",MTP,single_word
9332888,strandede,"Der er stor ueninghed mellem Dansk Metal os SAS om, hvem der er skyld i, at man endnu ikke har fly i luften for at hente strandede feriegæster.",MTP,single_word
9332888,strandede,"Onsdag eftermiddag lød det så, at der var håb for nogle af de strandede passagerer, som hverken kunne finde hotel eller sad i andre store problemer.",MTP,single_word
9332888,strandede,"'Med hensyn til flymekanikerne vil vi være indstillet på at klargøre fly, der, efter at I har indgået en aftale med piloterne, udtages til at hente de strandede charterrejsende hjem.",MTP,single_word
9193502,strandet,"Inden for de seneste uger har historierne om russere, der er strandet i udlandet, floreret på diverse medier.",MTP,single_word
9193502,strandet,"Især er mange russiske statsborgere strandet i netop Thailand - blandt andet på grund af, at en lang række fly til Rusland er blevet aflyst.",MTP,single_word
9086724,strålede,Mexicaneren Hirving Lozano strålede med to mål efter flade indlæg i en forholdsvis sikker over formsvage Bologna.,MTP,single_word
9154369,strækker,"Ruslands hær har dog placeret en konvoj af militære køretøjer og soldater nord for Kiev, der strækker sig længere end 60 kilometer.",MTP,single_word
9039670,stykke,"- Michael Dyrby har været en belastning for B.T. det seneste stykke tid, og det er helt åbentlyst, fortæller Rasmus Skat Andersen til Journalisten.",MTP,single_word
9166397,styr,"Herefter fik Holger Rune styr på formen og tog fem partier på stribe, hvorefter han kunne lukke sættet, efter at Rozlov havde taget sit fjerde parti.",MTP,single_word
9166397,styr,Rune havde langt hen ad vejen styr på fejlene og viste et højere niveau end amerikaneren.,MTP,single_word
9405240,styre,- Vi kan ikke alene i Danmark styre verdensøkonomien.,MTP,single_word
9040534,styrke,Hun takkede også alle sine samarbejdspartnere gennem årene og hædrede europæisk films styrke.,MTP,single_word
9362377,styrke,Det kan være et tegn på følelsesmæssig styrke Fremmer alkohol det kreative geni?,MTP,single_word
9119988,stå,"- Så vores EM-trup er ikke låst fast, men som udgangspunkt kommer det jo til at stå imellem de spillere, der har været med de seneste par år, siger landstræner Lars Søndergaard til Ritzau.",MTP,single_word
9332888,stå i vejen,Afviser at stå i vejen Onsdag gik 250 flymekanikere nemlig i sympatistrejke med piloterne gennem Dansk Metal.,MTP,ContiguousMWE
9315367,stå over for,"Senere kan hun stå over for spillere som 2017-vinderen Garbiñe Muguruza, Petra Kvitova, der har vundet Wimbledon to gange samt Simona Halep, som gik hele vejen i 2019.",MTP,ContiguousMWE
9193502,står,"Dertil står flere af de russiske turister i en situation, hvor de dels ikke kan betale for deres regninger på ferien, og dels har de ikke penge til at rejse hjem.",MTP,single_word
9119988,står,"Artiklen fortsætter under billedet.. Træningsturneringen Algarve Cup er en god anledning til at få testet, hvor landsholdet står i kampe mod stærke modstandere.",MTP,single_word
9231225,står,Fynboerne står noteret for lutter sejre i slutspillet og har vundet gruppen.,MTP,single_word
9264442,står,AGF overlevede lige akkurat i Superligaen og står foran markante ændringer denne sommer.,MTP,single_word
9230440,står,Arrangementerne står til at vare fra klokken 21 og cirka en halv time frem.,MTP,single_word
9231225,står,"Derfor står der intet på spil, når Odense og Viborg mødes i gruppens sidste spillerunde.",MTP,single_word
9280497,står i spidsen,"Hummel er ejet af virksomheden Thornico, som Thor Stadil og sønnen Christian Stadil står i spidsen for.",MTP,CHUNK
9052298,står over for,"På et pressemøde advarer Jeff Zients, der er corona-koordinator i Det Hvide Hus, om konsekvenserne ved ikke at være vaccineret under den vinter, vi står over for.",MTP,ContiguousMWE
9367547,stærk,"Hjemmeholdet kunne sagtens have fået et point ud af anstrengelserne, men når Crystal Palace spillede sig frem til gode muligheder, var Aaron Ramsdale for stærk i Arsenals mål.",MTP,single_word
9205478,stærk,"De alvorlige sigtelser står i stærk kontrast til de to betuttede drenge, som mødte op i retten.",MTP,single_word
9323469,stærke,"For interessen for det stærke offensive kort er enorm her, hvor han kvit og frit kan finde en klub for den kommende sæson, efter FIFA, det internationale fodboldforbund, har besluttet, at spillere i både Ukraine og Rusland kan suspendere deres kontrakter for den kommende sæson.",MTP,single_word
9119988,stærke,"For mens store dele af de seneste kvalifikationsturneringer har budt på halvblød modstand, skal Danmark møde mindst to stærke modstandere i Algarve.",MTP,single_word
9119988,stærke,"Artiklen fortsætter under billedet.. Træningsturneringen Algarve Cup er en god anledning til at få testet, hvor landsholdet står i kampe mod stærke modstandere.",MTP,single_word
9257030,stærke,"Kvintetten har fået stærke sange nok til at sammensætte en berusende sætliste, og for en stund afløser The Minds of 99 alkohol som Smukfests hovednavn.",MTP,single_word
9083738,stærke,"Det var kun et spørgsmål, om hjemmeholdet formåede at skabe tilstrækkeligt store chancer mod Chelseas stærke defensiv med Thiago Silva som erfaren midtermand.",MTP,single_word
9247001,stærkeste,"Han er til gengæld kendt for at være den stærkeste fodboldspiller i verden, og nu håber han på at få den stærkeste afslutning på karrieren på et af verdens mest ikoniske stadioner.",MTP,single_word
9454859,stærkeste,"Det skyldes, at de to stærkeste europæiske turneringer, EuroLeague og EuroCup, er privatligaer.",MTP,single_word
9133702,stærkt,"Det er selvfølgelig ikke en medalje, som de store nationer kører om, men det er stort som dansker at få en top-30-placering i så stærkt et selskab, siger Casper Dyrbye.",MTP,single_word
9160114,stærkt,"Selvom ukrainerne har givet russerne overraskende god modstand i krigens første uge, er den ukrainske hær stadig stærkt underlegen.",MTP,single_word
9119988,stærkt,"Pernille Harder er blandt de 23 spillere, der skal repræsentere Danmark ved den stærkt besatte Algarve Cup",MTP,single_word
9511812,stærkt,- Outsiders er et stærkt hold.,MTP,single_word
9205478,støde,"Politiken har tidligere beskrevet, hvordan det blandt andet er på sociale medier og i computerspil som Minecraft og Fortnite, at de unge kan støde på ekstremistisk indhold.",MTP,single_word
9350265,støder,"Jonas Vingegaard blev sidste år nummer to i sin første Tour-deltagelse, men nu støder Jumbo-Visma-rytteren de seneste to års vinder, Tadej Pogacar (UAE), af tronen.",MTP,single_word
9130831,større,"Året efter blev den kåret til Årets Bil i Europa, og i 2019 fik modellen et større facelift, hvor der blandt andet blev introduceret nye assistent- og infotainmentsystemer, mens de nuværende udgaver af dieselmotorerne også blev placeret under kølerhjelmen på Passat'en.",MTP,single_word
9166397,større,Skulle det lykkes Holger Rune at besejre Ugo Humbert venter en endnu større udfordring i anden runde.,MTP,single_word
9348201,større,"Jonas Vingegaard kørte sig torsdag til en endnu større føring i Tour de France, da han knuste rivalen Tadej Pogacar og vandt 18. etape på toppen af Hautacam-stigningen i ensom majestæt.",MTP,single_word
9404859,større,"- Resultatet var en tryggere verden og større frihed for millioner af mennesker, skriver Biden i en udtalelse på Det Hvide Hus' hjemmesiden.",MTP,single_word
9448683,større,"Stormen på Kongressen 2 Det amerikanske justitsministeruim har foretaget en større efterforskninng af begivenhederne, der førte til stormen på kongressen den 6. januar 2021.",MTP,single_word
9532265,større,"To minutter senere pressede Rashford bolden fra Ben Davies, og Harry Kane smed et fladt indlæg til bageste stolpe, hvor Phil Foden nemt scorede sit første mål ved en større slutrunde.",MTP,single_word
9280497,største,Det er selskabets største forretningsområde.,MTP,single_word
9532265,største,"En af de nye, Marcus Rashford, misbrugte i første halvleg Englands hidtil største chance efter en duel med keeper Danny Ward, men efter 50 minutter tog han revanche.",MTP,single_word
9315367,største,Historiens største tennisspiller på kvindesiden Serena Williams er tilbage og kan måske lave ravage i Wimbledon.,MTP,single_word
9257030,største,"Helt ude i skoven Justin Bieber, Bøgescenerne, onsdag klokken 23.45 En af verdens største popstjerner er også en af verdens værste entertainere.",MTP,single_word
9257030,største,"The Minds of 99, Bøgescenerne, torsdag klokken 23.15 Danmarks største band for tiden hedder The Minds of 99.",MTP,single_word
9125228,største,"Nogle af de største favoritter skuffede, og derfor endte det med et noget uventet podium i disciplinen, hvor skiløberne både kørte styrtløb og slalom.",MTP,single_word
9166397,største,Indian Wells er efter de fire store grand slam-turneringer en af de største begivenheder på ATP-touren.,MTP,single_word
9419146,største,"Han blev Bodø/Glimts største indkøb nogensinde, da han kostede 25 millioner kroner at hente i AGF.",MTP,single_word
9125228,støtte,"For et år siden var han tæt på at stoppe sin professionelle karriere, da han røg af det østrigske landshold og mistede sin økonomiske støtte.",MTP,single_word
9090115,støtte,"Som ventet er det ikke lykkes Demokraterne i USA's Senat at få tilstrækkelig med støtte fra Republikanerne ved en procedureafstemning om en valgreform, der skal sikre lige adgang for alle til at stemme.",MTP,single_word
9230440,støtte,Siden har Zelenskyj i taler opfordret Vesten til at støtte Ukraine og tage afstand fra Rusland.,MTP,single_word
9167351,støtte,"Værten Gry Forssell var vild med historien og lovede sin støtte til Lundvik, når han lørdag atter forsøger at blive det svenske bud ved Eurovision.",MTP,single_word
9240183,støtte,"- Jeg havde troet, med al den debat om solidaritet og støtte til ukrainske flygtninge, at der var en fornemmelse af, at vi også skal behandle dem ordentligt.",MTP,single_word
9429787,støtter,"Derfor støtter vi indsamlingen af bevismateriale med henblik på mulige retssager ved Den Internationale Straffedomstol, sagde hun til en tv-kanal, som er tilknyttet det tyske dagblad Bild.",MTP,single_word
9448683,støtter,Her stormede Trump-støtter den amerikanske Kongres-bygning.,MTP,single_word
9350265,sult,"- Det er jo Eddy Merckx-agtigt, det han gør, siger Brian Holm med henvisning til belgiske Eddy Merckx, der fik tilnavnet 'kannibalen' på grund af sin store sult efter sejre.",MTP,single_word
9227539,svage,"’Der ville være taget utallige forholdsregler for at sikre, at situationen ikke ville friste svage sjæle til at gøre noget dumt,' skriver han med adresse til de svimlende mange penge, der kan være involveret i den slags narkofælder.",MTP,single_word
9069360,svage,Det store spejl gør det muligt at opfange lys fra meget svage objekter.,MTP,single_word
9154369,svar,"Sanktionerne er blevet indført som svar på Ruslands invasion af nabolandet Ukraine, som blev påbegyndt torsdag i sidste uge.",MTP,single_word
9305630,svarede til,"Ifølge det norske dagblad Dagens Næringsliv solgte hotelkongen og hans selskab 'Strawberry Forever' hotellet til Starwood Capital for 1,5 milliarder norske kroner, hvilket Det svarede til knap 1,1 milliarder danske kroner.",MTP,ContiguousMWE
9240183,svarer,"Andreas Kauders, som ejer Arbejdsudleje ApS via et andet selskab, siger til Fagbladet 3F, at han mener, at ukrainske krigsflygtninge ligesom alle andre må tage job, hvor lønnen svarer til evnerne.",MTP,single_word
9154369,svarer,Det svarer til cirka 67.000 danske kroner.,MTP,single_word
9154369,svarer til,"Fra onsdag er det forbudt at rejse ud af Rusland med mere end det, der svarer til 10.000 dollar, i udenlandsk valuta.",MTP,ContiguousMWE
9448683,svarer til,"Forleden måtte Trumps indsættelse-komite fra valget  i 2016 indgå forlig og betale, hvad der svarer til næsten seks millioner kroner tilbage.",MTP,ContiguousMWE
9069360,svarer til,Det svarer til fire gange afstanden mellem Jorden og Månen.,MTP,ContiguousMWE
9316321,svarer til,"Det svarer til en månedsløn på godt 280.000 kroner, hvis alle pengene er gået til hende selv.",MTP,ContiguousMWE
9243597,svarer til,"Det svarer til cirka 36,9 milliarder kroner.",MTP,ContiguousMWE
9240183,svarer til,"Jobbet, som vikarbureauet Arbejdsudleje rekrutterer til, er et rengøringsarbejde, og lønnen svarer til en timeløn på mellem 70 og 85 kroner før skat.",MTP,ContiguousMWE
9227539,svimlende,"’Der ville være taget utallige forholdsregler for at sikre, at situationen ikke ville friste svage sjæle til at gøre noget dumt,' skriver han med adresse til de svimlende mange penge, der kan være involveret i den slags narkofælder.",MTP,single_word
9448683,svimlende,I forrige uge kunne New Yorks justitsminister offentliggøre endnu et sagsanlæg mod Trump for ‘svimlende’ bedrageri.,MTP,single_word
9257030,svinger,"Gorillaz, Bøgescenerne, lørdag klokken 23.30 Smukfest er som bekendt en stor abefest, men betegnelsen får givetvis en dobbeltbetydning, når Gorillaz svinger sig gennem bøgeskoven.",MTP,single_word
9092280,svært,"Og det var så svært for hans celebre ekskæreste, den amerikanske mediepersonlighed Martha Stewart, at skelne mellem fiktionen og virkelighedens verden, at hun dumpede ham, dengang de datede i 90'erne.",MTP,single_word
9511812,sydede,På dette tidspunkt sydede den store Jeunesse Arena i Rio de Janeiro.,MTP,single_word
9315367,systemet,"Det var godt for mig at få det ud af systemet, for det var ikke den bedste oplevelse, jeg havde sidste gang, jeg stod der, siger hun.",MTP,single_word
9438171,så,Jeg så kun de negative ting.,MTP,single_word
9438171,så,Jeg så bare rigtig hurtigt de her forskelligheder og fokuserede på dem.,MTP,single_word
9214940,såret,"For selvom jeg føler mig såret og blottet, så vil jeg altid have et særligt bånd til Oliver.",MTP,single_word
9268656,sælge,"Blandt andet har sheikerne forsøgt at sælge omverdenen en historie om, at Bin Hammam ikke var særlig involveret i Qatars bestræbelser på at sikre sig VM.",MTP,single_word
9367547,sætte,Arsenal kan som det første hold sætte tre point ind på kontoen i den nye Premier League-sæson.,MTP,single_word
9126957,sætte på plads,"Først i Bolts sidste løb i karrieren, VM-finalen i 2017, lykkedes det for Gatlin at sætte konkurrenten på plads, mens verden så på.",MTP,NonContiguousMWE
9298343,sætter,"Syd- og Sønderjyllands Politi, Områdecenter Nordøst, sætter for tiden ekstra fokus på sager, hvor personer udebliver fra fogedretten.",MTP,single_word
9240183,sætter,Vi sætter ikke lønningerne.,MTP,single_word
9214940,sætter pris på,Og det sætter jeg umenneskelig meget pris på.,MTP,NonContiguousMWE
9227539,sætter scenen,"Den nervepirrende episode findes i bogens indledning, hvor han straks sætter scenen på et småklaustrofobisk hotelværelse i en sydeuropæisk millionby, hvor han uden aircondition og ledsaget af kakofonien udefra venter på en narkohandler.",MTP,ContiguousMWE
9429787,sætter tal på,"Han sætter ikke tal på, hvor mange ofre der er fundet.",MTP,NonContiguousMWE
9048255,søge,"Forsvunden iransk håndboldspiller fortæller i en video, at hun forlod VM for at søge asyl, skriver TV 2 Sport",MTP,single_word
9048255,søge,"Her fortæller 30-årige Bapiri, at hun forlod den iranske landsholdslejr for at søge asyl i et andet land.",MTP,single_word
9165073,søgte,"Ting, der før fungerede, ændrede sig og skabte større bump på vejen, end hvad godt er, siger hun og tilføjer, at det var hende, der søgte om skilsmisse.",MTP,single_word
9109649,søgte,"Jeg søgte i 2018 dansk statsborgerskab, der inkluderede min datter, men sagsbehandlingen tog over to år og i mellemtiden fyldte Mitshti 18 år.",MTP,single_word
9182666,tabe,"Kontakten til flyet gik tabt, 96 sekunder efter at det først begyndte at tabe højde.",MTP,single_word
9404859,tabet,Også den vestlige verden reagerer på tabet.,MTP,single_word
9344447,tabt,"Men efter hun havde tabt 20 kilo, blev hun midlertidigt bremset i sit vægttab af de lykkelige omstændigheder, at hun blev gravid.",MTP,single_word
9438171,tabt,"Olivia Bak-Christensen har tidligere fortalt om, hvordan hun tog 25 kilo på og siden har tabt 15 af dem igen.",MTP,single_word
9086724,tabt,"Bologna har nu tabt fire af sine seneste fem kampe og ligger nummer 13 i Serie A. Andreas Skov Olsen, der angiveligt er på vej videre i karrieren i jagten på mere spilletid, fik de sidste omkring 40 minutter på banen.",MTP,single_word
9213902,tabte,"Danmarks tenniskvinder tabte onsdag for tredje dag i træk i turneringen Billie Jean King Cup, som afvikles fra mandag til fredag i Tyrkiet.",MTP,single_word
9105696,tabte,Danmark tabte fredag semifinalen ved EM efter et nederlag til Spanien.,MTP,single_word
9213902,tabte,"Herefter tabte Danmarks ældste og højst rangerede spiller på holdet, 22-årige Sofia Samavati, med 1-6, 2-6 til Panna Udvardy, der er nummer 82 på den seneste verdensrangliste.",MTP,single_word
9213902,tabte,"Mandag tabte Danmark 1-2 til værtsnationen Tyrkiet, og tirsdag blev det også 1-2 mod Serbien.",MTP,single_word
9086724,tabte,"Milan tabte skuffende 1-2 mod Spezia, mens Napoli på udebane slog Bologna med 2-0 i Serie A",MTP,single_word
9280497,tabte,"I 2020, hvor mange butikker blev lukket, og der også var nedlukning i holdsport, tabte Hummel over 60 millioner kroner på bundlinjen.",MTP,single_word
9344447,tabte,Se hvordan - Joan tabte 55 kilo,MTP,single_word
9335044,tage,I denne omgang er både Holland og Sverige blandt flere favoritter til at tage titlen.,MTP,single_word
9166397,tage,Rozlov startede da også med at tage sættets første tre partier.,MTP,single_word
9189461,tage,"Jo, Holland har klassespillere at tage af, men i aften var det kvaliteten i koncepterne og den taktiske snilde, der var til forskel.",MTP,single_word
9240183,tage,"Andreas Kauders, som ejer Arbejdsudleje ApS via et andet selskab, siger til Fagbladet 3F, at han mener, at ukrainske krigsflygtninge ligesom alle andre må tage job, hvor lønnen svarer til evnerne.",MTP,single_word
9213902,tager,"Det var en kamp, vi har glædet os til og som vi tager en masse læring med os fra, siger han i en pressemeddelelse fra Dansk Tennis Forbund.",MTP,single_word
9354622,taget,"- På et af billederne ligger jeg i sengen og viser lår, og det blev taget ned på grund af nøgenhed.",MTP,single_word
9427193,taget,"Briter i titusindvis har taget opstilling langs den rute, som dronning Elizabeths kiste skal ud på fra Buckingham Palace til Westminster Hall.",MTP,single_word
9154369,taget,"Siden har prorussiske separatister taget kontrollen i Donbass, som omfatter de to selvudnævnte republikker Donetsk og Luhansk.",MTP,single_word
9166397,taget,"Herefter fik Holger Rune styr på formen og tog fem partier på stribe, hvorefter han kunne lukke sættet, efter at Rozlov havde taget sit fjerde parti.",MTP,single_word
9125228,taget,"Aleksander Aamodt Kilde har ved OL skuffet i sine favoritdiscipliner styrtløb og super-G, hvor han i World Cuppen har taget flere sejre i sæsonen.",MTP,single_word
9264531,takter,"Pereira, der fredag klarede sig næstbedst af alle i feltet, fortsatte de fine takter lørdag med en runde i et slag under par.",MTP,single_word
9511812,takter,De gode takter fortsatte indtil stillingen 15-5 til Heroic.,MTP,single_word
9448683,tale,"Forseelsen bliver meget alvorlig, hvis der er tale om hemmelige dokumenter.",MTP,single_word
9165073,taler ud,Efter skilsmisse: Nu taler hun ud,MTP,NonContiguousMWE
9532265,talismanen,"Wales-stjernen Gareth Bale gik ud i pausen, og i fraværet af talismanen kom holdet hurtigt bagud.",MTP,single_word
9189461,tamme,I 45 minutter hang Hjulmands energiforladte og tamme taktiske oplæg og koncept som en slatten boksebold i den ene ende af Amsterdam Arena.,MTP,single_word
9532265,tamme,"England truede således kun sjældent den walisiske defensiv, og det var 0-0 efter tamme 45 minutter.",MTP,single_word
9362377,tegn,Det kan være et tegn på følelsesmæssig styrke Fremmer alkohol det kreative geni?,MTP,single_word
9240183,til,"Andreas Kauders, som ejer Arbejdsudleje ApS via et andet selskab, siger til Fagbladet 3F, at han mener, at ukrainske krigsflygtninge ligesom alle andre må tage job, hvor lønnen svarer til evnerne.",MTP,single_word
9154369,til,Det svarer til cirka 67.000 danske kroner.,MTP,single_word
9109649,til stede,"'Styrelsen for International Rekruttering og Integration inddrager hermed din opholdstilladelse i Danmark som medfølgende familiemedlem til Akanksha Roy, idet grundlaget for din opholdstilladelse ikke længere er til stede, fordi Akanksha Roy nu er dansk statsborger.'",MTP,ContiguousMWE
9119988,tilbage,Harder er tilbage på landsholdet,MTP,single_word
9471224,tilbage,Med omtrent fire og et halvt minut tilbage af tredje periode kom Danmark for første gang i kampen bagud med to.,MTP,single_word
9227539,tilbage,"Han lukker en mand med ’et klassisk sydeuropæisk udseende ind’, og så er vi tilbage ved indledningen.",MTP,single_word
9083738,tilbud,"Jack Grealish fik første halvlegs bedste tilbud, da gæsternes Mateo Kovacic løb i en blindgyde og i panik sendte bolden lige i fødderne på den engelske landsholdsspiller.",MTP,single_word
9045594,tilføjer,"at mere end 700.000 personer modtager invitation til revaccination i denne uge, og at myndighederne er helt klar over, at det kan særligt de første dage give et pres på bookingsystemet og ude på vaccinestederne: Udvider og tilføjer - Vi er glade for, at så mange følger vores anbefalinger og skynder sig at booke en tid, og vi håber på, at alle har forståelse for den store indsats som regioner, de praktiserende læger, apoteker og private vaccinefirmaer lægger i få tilbudt og vaccineret så mange personer inden for de kommende dage, skriver Sundhedsstyrelsen, men hvad siger du?",MTP,single_word
9438171,tilløb,Olivia Hendes drastiske beslutning har hun taget tilløb til fra bryllupsdagen.,MTP,single_word
9205478,tilsluttet,"Han skulle angiveligt have tilsluttet sig gruppen Feuerkrieg Division, der ifølge anklagemyndigheden er en terrororganisation, for derefter at have hvervet den 16-årige.",MTP,single_word
9315367,tiltrækker,"Den 40-årige amerikaner tiltrækker sig stor opmærksomhed før grand slam-turneringen, da hun netop har gjort comeback efter et års pause for at deltage i den store turnering.",MTP,single_word
